long,lat,ps_q_test_data,ps_q_predicted,residual
-125.1833362,42.30000085,-76.69737244,-43.241227400434454,-33.45614503956554
-130.4333363,42.18333418,-7.195796013,-11.73776216937938,4.54196615637938
-127.9833363,51.28333436,-20.15999985,3.76206261486062,-23.92206246486062
-123.5500029,43.35000087,31.79475021,30.4985226111158,1.296227598884201
-132.6500031,46.73333427,-6.302155495,-9.144791391219023,2.842635896219023
-126.4666696,43.81666754,-8.036196709,-8.699109690579252,0.662912981579252
-131.8333364,40.90000082,-4.705937386,-7.766224771130738,3.0602873851307386
-130.4333363,42.30000085,-7.908306122,-9.636189417588959,1.727883295588959
-126.7000029,49.18333432,-34.76547241,-9.769357407996164,-24.996115002003837
-119.0000028,53.61666774,50.05701065,44.02390319827404,6.033107451725961
-128.6833363,38.56666744,-29.52482224,-22.677972242739287,-6.846849997260712
-121.5666695,47.08333427,8.38992691,21.82103268949419,-13.431105779494189
-129.9666697,46.50000093,-0.176672921,-4.1949067471359935,4.018233826135994
-126.3500029,44.63333423,-12.46659851,-17.137962415194345,4.671363905194344
-125.8833363,50.000001,108.3290939,60.30796930006407,48.02112459993593
-129.7333363,40.90000082,-3.620010614,2.397076068820657,-6.017086682820657
-121.8000028,47.08333427,24.8902092,4.514928566139114,20.37528063386089
-122.0333362,42.30000085,42.67178726,16.778906294594066,25.892880965405936
-124.7166696,46.26666759,-51.07536316,-37.88410737061427,-13.191255789385735
-129.500003,44.16666755,-37.23230362,-9.1382956085921,-28.0940080114079
-122.3833362,50.93333435,62.22934723,24.217512486192295,38.01183474380771
-120.0500028,47.90000096,-10.31496716,-14.859057792937925,4.544090632937925
-129.7333363,48.60000097,4.960481644,-6.303485394418609,11.26396703841861
-128.450003,38.10000076,-27.49339676,-24.077516692137067,-3.4158800678629326
-129.7333363,45.45000091,-6.760111809,-7.555221536012007,0.7951097270120071
-124.3666696,51.28333436,112.4356918,38.96888437481954,73.46680742518046
-131.8333364,39.73333413,-35.66654205,-32.59967306925358,-3.0668689807464133
-119.3500028,49.76666766,27.10905075,-14.124909657930514,41.23396040793052
-129.0333363,41.7166675,-3.648114204,-3.951094649506064,0.30298044550606384
-122.8500029,40.66666748,-21.51113701,14.714576763002242,-36.22571377300224
-130.3166697,39.8500008,-30.64443588,-40.9219623691014,10.277526489101401
-128.450003,42.76666752,-14.46618271,-7.169795874566112,-7.296386835433888
-121.2166695,42.53333418,-0.950800538,11.046048074707572,-11.996848612707572
-130.0833363,48.01666763,27.96353912,-6.374718512321346,34.338257632321344
-127.4000029,43.81666754,-10.07868099,-8.534087804359626,-1.544593185640375
-123.6666695,40.08333413,-7.371976852,-7.9653181633387575,0.5933413113387571
-122.7333362,45.33333424,-21.1632309,-20.97640770541779,-0.18682319458220675
-130.6666697,40.55000081,-6.676496506,-8.035679384038605,1.359182878038605
-122.5000028,50.11666767,-34.35029221,19.37737628408669,-53.727668494086686
-131.250003,51.05000102,-19.04173088,-16.957262192412102,-2.084468687587897
