long,lat,ps_q_test_data,ps_q_predicted,residual
-128.6917,48.4867,2880.7402571747,2880.7493254885735,-0.00906831387328566
-127.6462,47.8,3290.4844799161,3290.5045179197364,-0.02003800363627306
-127.775,47.7428,3258.1272884481,3258.1264130312697,0.0008754168302402832
-128.64,48.46,2939.7815759609,2939.7889984959957,-0.007422535095429339
-128.6183,48.46,2939.7815759609,2939.7979119273114,-0.016335966411133995
-128.714,47.8752,2948.6321130436,2948.6152751513036,0.016837892296280188
-127.779,47.7224,3258.1272884481,3258.1264130312697,0.0008754168302402832
-128.575,47.8947,2994.4557212223,2994.434411818113,0.02130940418692262
-128.6777,48.4393,2925.1098416966,2925.1094014057285,0.0004402908716656384
-128.7083,48.4553,2880.7402571747,2880.7493254885735,-0.00906831387328566
-128.63,48.49,2939.7815759609,2939.7359785088493,0.04559745205096988
-128.633,47.9502,2960.3741988212,2960.381822465523,-0.007623644322848122
-128.4733,48.4633,2985.5499682142,2985.6981292082232,-0.14816099402332839
-128.62,48.4583,2939.7815759609,2939.7979119273114,-0.016335966411133995
-127.714,47.9172,3251.9885078147,3251.8769785986524,0.11152921604752919
-128.78,48.42,2865.8674657085,2865.895010476872,-0.027544768372081307
-128.602,47.9339,2994.4557212223,2994.450278066596,0.0054431557036878075
-128.71,48.46,2880.7402571747,2880.7493254885735,-0.00906831387328566
-127.709,47.8635,3251.9885078147,3252.049200471193,-0.06069265649330191
-127.728,47.8505,3251.9885078147,3251.7402846404584,0.24822317424150242
-129.505,48.815,3034.81834309,3043.95614253582,-9.137799445820292
-128.5517,48.45,2939.7815759609,2939.8002732374457,-0.018697276545481145
-128.682,48.4339,2925.1098416966,2925.1094014057285,0.0004402908716656384
-128.7917,47.9083,2897.1688179188,2897.161002779634,0.007815139165813889
-127.7879,47.7096,3258.1272884481,3258.1264130312697,0.0008754168302402832
-128.73,48.35,2925.1098416966,2925.0998480174894,0.009993679110721132
-128.6467,48.4617,2939.7815759609,2939.780019718485,0.001556242415063025
-127.795,47.6937,3258.1272884481,3258.1264130312697,0.0008754168302402832
-127.756,47.722,3258.1272884481,3258.1264130312697,0.0008754168302402832
-128.8042,47.9133,2897.1688179188,2897.1706728266454,-0.0018549078454270784
