long,lat,ps_q_test_data,ps_q_predicted,residual
-126.5324,48.2745,193.50076947019,193.5384377546416,-0.03766828445159831
-128.7126,48.4596,615.10439485193,615.1055196697055,-0.0011248177754623612
-128.6683333,48.70333333,817.48575116491,809.8037485050749,7.6820026598351205
-126.87,48.68,200.93636013052,201.18156761540527,-0.24520748488527033
-127.3717,47.7808,233.35611510341,233.32419025113262,0.03192485227737052
-129.094,47.9545,2753.9345346423,2753.3684941476317,0.5660404946684139
-128.66,48.45,615.10439485193,615.057497853416,0.046896998514057486
-129.097,47.9478,5015.9146722461,5015.785121299217,0.12955094688277313
-129.26,47.99,635.5119008556,643.9523476507399,-8.440446795139906
-126.81,48.6967,197.26029061145,195.84836824569345,1.4119223657565385
-126.657,48.1319,197.89847269812,198.00506841458744,-0.1065957164674387
-128.7045,48.4584,615.10439485193,615.1055196697055,-0.0011248177754623612
-127.59,47.913,254.60619139326,254.6814409860968,-0.07524959283679777
-128.2666667,48.47666667,370.2297750155,367.77245994758977,2.457315067910258
-127.793,47.72,262.38779189237,262.39575025373625,-0.007958361366263489
-128.63,48.46,508.22227635983,508.1957994464765,0.02647691335351965
-128.68,48.44,531.15760845266,531.1593590085054,-0.001750555845319468
-128.6433,47.8542,437.77934178494,437.86622135692363,-0.08687957198361573
-127.4038,47.787,233.35611510341,233.32419025113262,0.03192485227737052
-127.786,47.7152,262.38779189237,262.39575025373625,-0.007958361366263489
-128.6383333,48.69666667,611.58810193509,609.4593090316355,2.128792903454496
-128.792,47.9083,581.09921225716,580.7076283406287,0.3915839165313173
-128.47,47.845,383.87146663343,394.95855459406914,-11.087087960639167
-127.785,47.7122,262.38779189237,262.39575025373625,-0.007958361366263489
-126.87,48.685,200.93636013052,201.7377073536587,-0.8013472231386913
-128.495,48.445,432.69780102486,432.9537881112206,-0.2559870863606193
-129.093,47.9541,2753.9345346423,2753.7330637902623,0.2014708520378008
-127.777,47.7159,262.38779189237,262.39575025373625,-0.007958361366263489
-129.097,47.9467,5015.9146722461,5015.785121299217,0.12955094688277313
-128.6667,47.8247,448.73843215919,448.896624678092,-0.15819251890201258
-126.415,48.2967,189.00025789345,188.87886078155165,0.12139711189834657
-126.87,48.6631,200.93636013052,200.97012841945158,-0.0337682889315829
-126.85,48.6667,197.26029061145,197.18782576835898,0.0724648430910122
-126.9458,48.6261,209.53524517387,209.2668073083024,0.26843786556761984
-128.7367,48.4467,531.15760845266,532.210509591596,-1.0529011389359084
-128.7069,48.4563,615.10439485193,615.1055196697055,-0.0011248177754623612
-128.515,47.8598,397.83439275395,397.63738102237073,0.19701173157926632
-128.7022,48.4601,615.10439485193,615.1055196697055,-0.0011248177754623612
-126.9295,48.6341,209.53524517387,209.2668073083024,0.26843786556761984
-128.6483,48.4283,465.29943271476,465.4030185393132,-0.1035858245532495
-127.749,47.78,257.67515241703,257.6909529645872,-0.01580054755720539
-128.74,47.906,495.3203091145,495.2318804193972,0.08842869510277751
-129.091,47.9477,5015.9146722461,5016.51752954007,-0.6028572939703736
-128.5732,47.91,437.77934178494,437.7579567109828,0.021385073957219447
-128.64,48.46,508.22227635983,508.2194861393111,0.002790220518932074
-127.7215,47.8675,264.85829724021,264.8515274510317,0.00676978917829274
-128.77,48.51,807.68141835452,806.7406583083252,0.9407600461947823
-128.707,48.4546,615.10439485193,615.1055196697055,-0.0011248177754623612
-126.734,48.7295,194.20406068911,195.22328306761665,-1.0192223785066403
-127.743,47.7365,253.08200722473,253.0956147877048,-0.013607562974783605
-127.598,47.8417,250.09188623759,250.33089063087263,-0.23900439328264156
-127.5903,47.913,254.60619139326,254.6814409860968,-0.07524959283679777
-128.66,48.4,531.15760845266,531.1543341850751,0.003274267584970403
-128.86,48.47,1216.6926134075,1143.2285628654738,73.46405054202614
-128.6883,48.57,705.61038376803,705.9029111817799,-0.29252741374989455
