long,lat,ps_q_test_data,ps_q_predicted,residual
-121.77,45.3,41.99193954,60.024458478762405,-18.032518938762408
-122.65,44.4,-30.71356201,-24.384399945824114,-6.329162064175886
-129.1,47.95,4.241880417,2.9794865211576003,1.2623938958423997
-123.85,50.15,-33.16109467,-47.349791372114574,14.188696702114576
-120.71,49.82,-16.8208313,8.40430223135369,-25.225133531353688
-127.77,47.72,1.003651619,0.14372379605307595,0.859927822946924
-119.33,40.87,-26.55411148,-18.574440925841273,-7.9796705541587265
-128.83,48.36,-3.627408266,-2.8935238481439236,-0.7338844178560766
-121.31,45.71,-35.03733826,-42.555928889094716,7.518590629094717
-128.63,47.94,-8.577288628,-7.906396553694141,-0.6708920743058586
-120.67,46.78,-41.03712845,-24.12338209468337,-16.913746355316626
-122.49,38.66,36.16465378,27.237694364385693,8.92695941561431
-119.35,40.69,-27.88883018,-26.80174785074867,-1.0870823292513307
-119.17,38.81,-23.63700485,-28.97622681526409,5.339221965264091
-125.91,47.07,-4.992900848,-10.747259483171735,5.7543586351717355
-121.31,45.68,-35.03733826,-44.803564700908936,9.766226440908937
-119.41,40.4,-14.39539051,-1.671010785561913,-12.724379724438087
-121.96,44.76,18.00877953,11.189126630061171,6.819652899938831
-128.68,48.44,-10.74924183,-10.27754990820662,-0.47169192179338104
-128.66,47.89,-8.577288628,-7.899895185059863,-0.6773934429401365
-127.78,47.71,1.003651619,0.43486801206027725,0.5687836069397227
-121.82,45.37,41.99193954,29.856171357508245,12.135768182491752
-127.79,47.71,1.003651619,0.3361874281026998,0.6674641908973002
-120.67,46.55,-48.50888443,-8.274891129978519,-40.23399330002148
-120.01,46.52,8.464323997,-16.650219105947166,25.114543102947167
-120.35,42.22,-25.04924774,5.153700339846992,-30.20294807984699
-129.1,47.95,4.241880417,3.1378933559735662,1.1039870610264337
-127.79,47.71,1.003651619,0.3361874281026998,0.6674641908973002
-128.59,47.96,-6.473732948,-5.627369846387926,-0.8463631016120745
-122.25,44.16,-44.25658798,-28.73419342889621,-15.52239455110379
-127.79,47.71,1.003651619,0.3361874281026998,0.6674641908973002
-122.2,38.84,-19.4192791,-10.928298094321175,-8.490981005678826
-127.43,40.75,-1.254135013,-13.105605040543342,11.851470027543343
-127.37,47.78,-4.742084503,-4.216333677458198,-0.5257508255418024
-123.47,50.57,-53.69920349,-42.09222857954619,-11.606974910453815
-126.96,48.62,-40.77328873,-40.23584818786846,-0.5374405421315345
-123.5,39.73,36.99104309,13.45750425480713,23.533538835192868
-129.09,47.96,6.714704514,3.2148873174640498,3.4998171965359504
-132.42,50.07,-2.727544546,-35.66213326144694,32.93458871544694
-128.64,47.95,-8.577288628,-7.906396553694141,-0.6708920743058586
-128.74,48.44,-10.74924183,-10.27754990820662,-0.47169192179338104
-128.75,48.82,-29.66418266,-32.757005475353445,3.0928228153534434
-128.71,48.47,-10.74924183,-10.685861083565571,-0.06338074643442937
-128.64,48.44,-10.74924183,-8.667075703424072,-2.0821661265759293
-128.68,48.43,-10.74924183,-10.32575050026703,-0.4234913297329701
-128.54,47.86,-5.80466938,-4.653925370634769,-1.1507440093652308
-128.67,48.46,-10.74924183,-10.803053352227316,0.05381152222731522
-128.71,48.46,-10.74924183,-10.685861083565571,-0.06338074643442937
-125.23,44.95,-23.75463867,-29.602202722426675,5.8475640524266765
-129.16,48.01,2.136907578,3.1711779381587997,-1.0342703601587995
-128.71,48.45,-10.74924183,-10.685861083565571,-0.06338074643442937
-122.27,45.51,-42.50707626,-21.268836760854473,-21.238239499145525
-119.54,39.57,10.65083694,-0.5654207405198568,11.216257680519856
-128.72,48.46,-10.74924183,-10.685861083565571,-0.06338074643442937
-121.14,41.2,-1.299612403,-11.463968135040199,10.1643557320402
-124.81,50.09,-39.92813492,-38.31037739366326,-1.6177575263367387
-128.75,48.82,-29.66418266,-32.757005475353445,3.0928228153534434
-129.09,47.95,-1.580559015,-0.22533056177445562,-1.3552284532255443
-123.86,49.1,10.13718033,2.5258757349623484,7.611304595037652
-122.13,45.61,-28.07614899,-29.0662943865817,0.9901453965816991
-127.7,47.86,-0.518282652,-0.5043667305776071,-0.013915921422392952
-128.68,48.43,-10.74924183,-10.32575050026703,-0.4234913297329701
-127.89,47.86,3.526834726,-0.48355170470835573,4.010386430708356
-120.95,40.37,54.99201965,11.91673084281667,43.075288807183334
-126.88,48.67,-27.44796753,-31.841813918347153,4.3938463883471535
-129.09,47.95,-1.580559015,-0.26223541954312835,-1.3183235954568717
-122.63,38.9,21.14631844,21.790979765025945,-0.6446613250259432
-128.68,48.42,0.947541118,-0.95509711345471,1.9026382314547101
-131.99,52.34,-95.55770111,-82.17021269047386,-13.387488419526136
-127.69,47.87,3.032176971,0.5959946495773653,2.436182321422635
-128.59,47.93,-5.80466938,-5.627369846387926,-0.17729953361207418
-119.43,40.44,-14.39539051,-14.49890042968949,0.10350991968948975
-126.97,48.61,-40.77328873,-40.23584818786846,-0.5374405421315345
-128.71,48.46,-10.74924183,-10.685861083565571,-0.06338074643442937
-123.38,50.15,-26.86304855,-11.267940303809505,-15.595108246190494
-128.62,47.9,-5.80466938,-5.270498852126518,-0.5341705278734823
-122.51,38.69,36.16465378,34.53897502299917,1.6256787570008342
-127.36,47.78,-4.742084503,-4.697668545086802,-0.04441595791319841
-126.89,48.65,-40.77328873,-37.58320940756883,-3.190079322431167
-121.97,49.33,-39.17293549,-37.23882414816562,-1.934111341834381
-119.96,43.51,14.05619049,12.492040023305535,1.564150466694466
-123.99,49.99,-15.79265022,-18.92624012228175,3.1335899022817504
-128.82,47.93,-10.49689579,-10.581333853149324,0.08443806314932445
-128.53,48.81,-8.860430717,-7.096192812721536,-1.7642379042784642
-128.94,48.83,-4.243466377,-14.719426301535039,10.47595992453504
-119.29,40.71,-1.788173914,-9.563986157185779,7.775812243185779
-127.64,47.91,3.032176971,0.5959946495773653,2.436182321422635
-128.58,48.45,8.065933228,5.8016409587711975,2.264292269228803
-127.72,47.75,-0.975069642,-0.5043667305776071,-0.47070291142239296
-120.36,42.21,-25.04924774,-8.254759606193502,-16.794488133806496
