long,lat,ps_q_test_data,ps_q_predicted,residual
-127.4979167,45.37291667,-2857,-2858.271235465482,1.2712354654818228
-127.43125,45.31458333,-2885,-2880.710717599513,-4.289282400487082
-127.21875,45.21458333,-2881,-2882.738040588413,1.7380405884127867
-127.14375,45.46875,-2862,-2862.52468267007,0.5246826700699785
-127.0979167,45.08958333,-2857,-2855.911244104312,-1.088755895687882
-127.2854167,45.43125,-2880,-2883.5204509054215,3.5204509054215123
-127.4354167,45.13958333,-2997,-2977.959128787389,-19.04087121261091
-127.0770833,45.21041667,-2879,-2873.4529157310308,-5.547084268969229
-127.21875,45.08541667,-2861,-2862.8782023086883,1.8782023086882873
-127.1604167,45.09791667,-2851,-2858.6577869415833,7.657786941583254
-127.4395833,45.13958333,-3001,-2977.6814540201417,-23.3185459798583
-127.3729167,45.26458333,-2930,-2924.847541389199,-5.1524586108012045
-127.08125,45.35625,-2871,-2867.9454109518965,-3.0545890481034803
-127.1104167,45.10625,-2859,-2858.008107055843,-0.9918929441569162
-127.0645833,45.44791667,-2848,-2849.4496632298924,1.4496632298923942
-127.4854167,45.00208333,-2960,-2962.4049927375745,2.404992737574503
-127.2354167,45.35208333,-2888,-2886.5522278445196,-1.4477721554803793
-127.26875,45.33541667,-2894,-2896.1760641096503,2.1760641096502695
-127.4395833,45.47708333,-2830,-2833.665687226149,3.6656872261492026
-127.0395833,45.23125,-2872,-2869.1792584998034,-2.8207415001966183
-127.10625,45.40208333,-2864,-2863.218311436233,-0.7816885637671476
-127.2770833,45.26458333,-2891,-2896.615768537135,5.615768537134954
-127.14375,45.08958333,-2857,-2859.7194470127474,2.7194470127474233
-127.4645833,45.37291667,-2918,-2921.3248323578987,3.3248323578986856
-127.11875,45.08541667,-2860,-2857.2923056110544,-2.7076943889455833
-127.1895833,45.22708333,-2876,-2885.0100604996505,9.010060499650535
-127.3895833,45.35208333,-2879,-2887.6207815559815,8.620781555981466
-127.0145833,45.03958333,-2840,-2839.7954911509864,-0.20450884901356403
-127.20625,45.40625,-2872,-2874.235188703884,2.2351887038839777
-127.2270833,45.31875,-2897,-2897.0769486548397,0.07694865483972535
-127.0395833,45.03125,-2841,-2842.6027535376797,1.602753537679746
-127.0520833,45.01875,-2842,-2845.166691903492,3.1666919034919374
-127.05625,45.20625,-2874,-2871.374628221978,-2.625371778021872
-127.0729167,45.10625,-2857,-2856.655620684719,-0.3443793152810031
-127.2729167,45.07708333,-2881,-2876.7200268540923,-4.279973145907661
-127.2979167,45.16875,-2872,-2873.660884003992,1.6608840039921233
-127.31875,45.13541667,-2865,-2872.546686191852,7.546686191852132
-127.25625,45.14375,-2871,-2870.7271021549936,-0.27289784500635506
-127.1020833,45.40625,-2862,-2862.1850541147423,0.1850541147423428
-127.1479167,45.31875,-2891,-2890.4327927712616,-0.5672072287384253
-127.1895833,45.08958333,-2855,-2857.8910511027902,2.891051102790243
-127.11875,45.10625,-2861,-2858.325893559037,-2.674106440962987
-127.11875,45.36458333,-2872,-2869.1677572767476,-2.8322427232524205
-127.3229167,45.49375,-2868,-2860.516846816418,-7.48315318358209
-127.16875,45.09375,-2851,-2858.6594312941347,7.65943129413472
-127.24375,45.36875,-2887,-2884.7594067976925,-2.2405932023075366
-127.3979167,45.39375,-2898,-2899.8868602500734,1.8868602500733687
-127.28125,45.38541667,-2887,-2888.2399743934434,1.23997439344339
-127.0395833,45.34375,-2872,-2870.3782145236246,-1.6217854763754076
-127.1770833,45.48125,-2863,-2861.6772543976817,-1.322745602318264
-127.1854167,45.49791667,-2843,-2861.6691645528804,18.669164552880375
-127.0770833,45.20625,-2878,-2873.4529157310308,-4.547084268969229
-127.0395833,45.13541667,-2861,-2861.8093141000786,0.809314100078609
-127.2479167,45.07291667,-2877,-2874.859669216995,-2.1403307830050835
-127.2895833,45.21041667,-2877,-2876.118829506569,-0.8811704934310001
-127.3604167,45.27291667,-2935,-2928.726498154594,-6.273501845405917
-127.04375,45.39791667,-2856,-2855.4610718918707,-0.538928108129312
-127.24375,45.07708333,-2875,-2871.891242706704,-3.108757293296094
-127.18125,45.33958333,-2886,-2887.3821406734323,1.3821406734323318
-127.4979167,45.06041667,-2931,-2912.9244864199127,-18.075513580087318
-127.30625,45.28541667,-2913,-2918.641581661106,5.641581661106102
-127.0395833,45.20625,-2871,-2869.281681056525,-1.7183189434749693
-127.3145833,45.15208333,-2885,-2874.4276778677445,-10.572322132255522
-127.4645833,45.18541667,-2978,-2964.7256738550955,-13.274326144904535
-127.0854167,45.11458333,-2859,-2858.296100374953,-0.7038996250471428
