long,lat,ps_q_test_data,ps_q_predicted,residual
-129.1,47.95,4.241880417,3.732047786456427,0.5098326305435728
-126.16,46.75,-36.80311203,-32.226329712297925,-4.576782317702076
-120.33,42.19,52.84307098,28.19945700909761,24.64361397090239
-122.47,38.67,36.16465378,29.771425891613664,6.393227888386338
-120.48,44.82,-11.49353981,-4.5275388993549175,-6.966000910645082
-128.67,48.44,-10.74924183,-10.407445405967332,-0.34179642403266897
-128.67,48.39,0.947541118,-1.1749465142937343,2.1224876322937343
-126.14,47.27,-14.81813812,-23.14692621170633,8.328788091706329
-119.02,39.98,5.891718864,5.580032343195153,0.31168652080484716
-127.76,47.72,1.003651619,-0.11182122297305717,1.115472841973057
-125.91,47.08,-4.992900848,-11.850677207303189,6.857776359303189
-128.79,48.39,-3.627408266,-2.4199733458367167,-1.2074349201632835
-127.64,47.78,-0.419886947,-2.6084557726828987,2.1885688256828986
-128.71,48.46,-10.74924183,-10.663547106678267,-0.08569472332173333
-129.09,47.95,-1.580559015,-0.2239961313049348,-1.3565628836950652
-125.79,45.43,-33.81261826,-32.48134687574157,-1.3312713842584287
-119.01,39.76,-15.50262451,-16.658168277503922,1.1555437675039215
-127.81,47.73,-0.58204329,-0.4723831459898563,-0.10966014401014368
-122.85,38.85,37.64468002,32.61350080227528,5.03117921772472
-127.78,47.72,1.003651619,0.21233585992761173,0.7913157590723883
-120.02,39.15,-24.76078415,-17.348144046116996,-7.412640103883003
-119.37,39.67,-11.9738245,-5.991948499915297,-5.981876000084702
-127.78,47.69,1.003651619,-0.2328312268483595,1.2364828458483594
-119.97,43.57,19.53007507,19.962098807408424,-0.43202373740842503
-119.15,40.03,51.61672592,14.908232601851312,36.70849331814869
-122.88,38.86,29.22932434,39.61639589234817,-10.387071552348171
-128.7,48.46,-10.74924183,-10.663547106678267,-0.08569472332173333
-127.79,47.71,1.003651619,0.09132585605230943,0.9123257629476905
-126.4,48.25,-23.99115753,-32.851960593230146,8.860803063230147
-122.78,38.94,30.45727158,30.780939568412414,-0.3236679884124136
-119.44,40.38,-14.39539051,-5.085221501845115,-9.310169008154887
-122.86,38.82,37.64468002,35.31398370044741,2.330696319552594
-122.38,45.67,-6.739209175,-19.726802819578506,12.987593644578507
-128.53,47.86,-5.80466938,-4.380124116006427,-1.424545263993573
-126.86,48.67,-33.3253479,-32.4728083348449,-0.852539565155098
-126.87,48.67,-33.3253479,-32.11628426092814,-1.2090636390718572
-120.46,43.63,26.71540642,30.48598683030196,-3.7705804103019602
-122.69,38.89,30.45727158,39.322800323707995,-8.865528743707994
-129.09,47.96,6.714704514,5.020185699254621,1.6945188147453791
-128.78,48.65,-20.98010063,-21.289732004800765,0.30963137480076597
-126.55,48.18,-45.47949982,-40.64281866749567,-4.836681152504333
-128.62,47.95,-5.80466938,-5.264575893890529,-0.5400934861094706
