lon,lat,grav,age,q,ps_q,stein_q,z_ps,z_stein,bathy
-131.3666697,46.26666759,-3.269150972,5.684050043,125.3687377,198.4411397,213.9149954,3334.443605,14392.57508,-2698.396173
-131.3666697,46.38333426,-3.288027287,5.774278529,107.851003,196.8846213,212.2371043,3341.040498,14769.93678,-2652.995195
-131.3666697,46.50000093,-6.082578659,5.870730828,89.12590732,195.2605799,210.486425,3348.035687,15179.90037,-2784.503633
-131.3666697,46.6166676,28.58380318,5.984344654,67.07163695,193.3981699,208.4787897,3356.202208,15671.51904,-2145.989707
-131.3666697,46.73333427,72.27492523,6.09795848,45.01736658,191.5880545,206.5275269,3364.291568,16172.56063,-859.4157588
-131.3666697,46.85000094,-17.42824173,6.211572307,22.96309622,189.8278314,204.6300468,3372.305914,16683.02514,-2936.509843
-131.3666697,46.96666761,-19.01388741,6.227707464,17.27936798,189.5817627,204.3647903,3373.438129,16756.28419,-3131.901468
-131.3666697,47.08333427,-1.694597721,6.18361751,27.35926784,190.2564329,205.0920693,3370.340821,16556.55081,-2863.995301
-131.3666697,47.20000094,0.96404469,6.159173162,33.23650915,190.6336011,205.498648,3368.618853,16446.42612,-2700.292074
-131.3666697,47.31666761,-16.46349335,6.15513211,35.78161686,190.6961695,205.5660954,3368.333855,16428.26272,-3143.400471
-131.3666697,47.43333428,5.814652443,6.151091057,38.32672457,190.7587996,205.6336091,3368.048763,16410.11124,-2820.309939
-131.3666697,47.55000095,-10.61943531,6.147050005,40.87183228,190.8214915,205.7011895,3367.763577,16391.97168,-3007.404194
-131.3666697,47.66666762,-4.598189354,6.131890321,50.81332811,191.0572269,205.9553069,3366.692889,16324.0288,-2897.916624
-131.3666697,47.78333429,5.463652611,6.107314949,67.01837184,191.4412409,206.3692652,3364.954381,16214.243,-2789.287848
-131.3666697,47.90000096,-9.370868683,6.094444531,76.19287889,191.6432797,206.5870584,3364.042508,16156.92276,-3020.297942
-131.3666697,48.01666763,-9.965963364,6.097397272,75.8632653,191.5968713,206.5370312,3364.251795,16170.06253,-3017.105326
-131.3666697,48.1333343,-10.9223156,6.100350014,75.53365171,191.5504965,206.4870402,3364.461032,16183.20866,-3035.599348
-131.3666697,48.25000096,-12.00145054,6.103302755,75.20403812,191.5041554,206.4370856,3364.670219,16196.36115,-3090.197039
-131.3666697,48.36666763,-9.260385513,6.154247709,65.47043004,190.7098711,205.5808653,3368.271469,16424.28918,-3082.997558
-131.3666697,48.4833343,1.513594985,5.902343472,67.8723503,194.7369751,209.921991,3350.315868,15315.74534,-2334.792669
-131.3666697,48.60000097,-15.05012226,5.6540286,96.6532429,198.967278,214.4821605,3332.237048,14268.33438,-3228.704918
-131.3666697,48.71666764,-17.57367325,5.449008069,194.343094,202.6758175,218.479881,3317.008867,13437.46646,-3222.699135
-131.3666697,48.83333431,-13.41632366,5.334003265,202.1607462,204.8490812,220.8226094,3308.341141,12984.83065,-3140.808035
-131.3666697,48.95000098,-13.10617733,5.22496669,204.0196851,206.9754788,223.1148172,3300.036511,12564.60107,-2835.972198
-131.3666697,49.06666765,-24.46490288,5.115930115,205.878624,209.1694995,225.4799212,3291.644768,12153.05044,-3199.995661
-131.3666697,49.18333432,-22.58397675,5.006893541,207.737563,211.4348054,227.921869,3283.163111,11750.17877,-3216.080349
-131.3666697,49.30000099,1.297757149,4.897856966,209.5965019,213.775342,230.4449137,3274.588587,11355.98604,-2669.160194
-131.3666697,49.41666765,-8.362195015,4.788820391,211.4554408,216.1953678,233.053646,3265.918075,10970.47227,-3027.69601
-131.3666697,49.53333432,-7.518587112,4.679783817,213.3143797,218.6994865,235.7530285,3257.14828,10593.63745,-2902.00391
-131.3666697,49.65000099,-11.65467834,4.570747242,215.1733187,221.2926839,238.5484358,3248.275709,10225.48158,-2959.706446
-131.3666697,49.76666766,-13.36167431,4.461710667,217.0322576,223.9803697,241.4456994,3239.296664,9866.004659,-3060.398847
-131.3666697,49.88333433,-7.972777367,4.352674093,218.8911965,226.768425,244.4511591,3230.207215,9515.206692,-2838.393083
-131.3666697,50.000001,-0.180445269,4.243637518,220.7501354,229.6632566,247.5717211,3221.003187,9173.087676,-2825.437164
-131.3666697,50.11666767,-9.423844337,4.134600944,222.6090744,232.6718587,250.8149252,3211.680136,8839.647611,-2941.690503
-131.3666697,50.23333434,-2.804219007,4.025564369,224.4680133,235.8018843,254.189021,3202.23332,8514.886498,-2836.799614
-131.3666697,50.35000101,-5.281587601,3.916527794,226.3269522,239.061727,257.7030565,3192.657675,8198.804337,-2866.295985
-131.3666697,50.46666768,-10.52362251,3.81623402,213.760627,242.182724,261.0674197,3183.731429,7915.729364,-2859.999031
-131.3666697,50.58333434,-13.76788139,3.688949533,61.18753715,246.3254598,265.5331938,3172.232339,7567.047259,-2849.500245
-131.3666697,50.70000101,3.127174377,3.272933796,79.36845282,261.5122568,281.9042126,3133.193801,6509.914907,-2752.215865
-131.3666697,50.81666768,-11.94234753,2.898077522,122.9183205,277.9109506,299.5816282,3095.830929,5665.581464,-2723.505112
-131.3666697,50.93333435,-14.47189999,2.776531872,136.5824608,283.9287219,306.0686476,3083.202499,5413.832172,-2718.802027
-131.3666697,51.05000102,-16.70050049,2.752154368,138.7826495,285.1834142,307.4211772,3080.636642,5364.639087,-2714.974678
-131.3666697,51.16666769,-16.92242813,2.727776863,140.9828383,286.4548886,308.7917974,3078.059396,5315.879814,-2584.901038
-131.3666697,51.28333436,-29.14615059,2.703399358,143.1830271,287.7435225,310.1809151,3075.470609,5267.554353,-2702.901005
-131.3666697,51.40000103,-24.47969246,2.679021854,145.3832159,289.0497052,311.5889502,3072.870122,5219.662704,-2619.695759
-131.3666697,51.5166677,-5.565220833,2.654644349,147.5834046,290.3738389,313.0163359,3070.257777,5172.204867,-2111.192571
-131.3666697,51.63333437,-2.377899885,2.630266845,149.7835934,291.7163384,314.4635195,3067.63341,5125.180841,-1951.796273
-131.3666697,51.75000103,-27.63959694,2.706061348,142.148617,287.601959,310.028313,3075.753867,5272.810326,-1989.604087
-131.3666697,51.8666677,-55.85181046,3.020420988,103.5562076,272.2243185,293.4515694,3108.277544,5929.874174,-2008.403674
-131.3666697,51.98333437,-50.32860565,3.245725367,96.81334405,262.6060783,283.0833271,3130.556387,6445.177603,-1470.305865
-131.3666697,52.10000104,17.09475517,3.468448227,88.86084522,254.0347044,273.8435826,3151.831963,6990.998584,-310.6081913
-131.3666697,52.21666771,87.20489502,3.643985414,70.38862263,247.8405385,267.1664139,3168.122903,7446.69984,160.6511011
-131.3666697,52.33333438,89.85343933,3.994473247,66.3259515,236.7177916,255.176348,3199.516242,8423.87303,65.38626615
-131.3666697,52.45000105,61.53432083,4.452896643,71.1532335,224.2019325,241.684539,3238.566069,9837.325307,157.1336854
-131.3666697,52.56666772,29.02722931,4.715573607,68.14750656,217.867974,234.8566771,3260.038004,10716.37157,139.5264693
-131.3666697,52.68333439,23.36791229,4.955630265,64.23660321,212.5255803,229.0976993,3279.143573,11563.76903,-103.4987677
-131.3666697,52.80000106,19.06197548,5.1531126,62.4234744,208.413498,224.6649689,3294.51639,12292.41786,-150.8054137
-131.3666697,52.91666772,12.3565979,5.288653252,63.66241248,205.7254932,221.7673614,3304.897523,12808.99642,-41.29883869
-131.3666697,53.03333439,2.614612103,5.424193903,64.90135056,203.138881,218.9790529,3315.146461,13338.98602,-27.40178086
-131.3666697,53.15000106,-2.98000598,5.559734555,66.14028863,200.6474434,216.2933403,3325.268128,13882.38664,-24.9000743
-131.3666697,53.26666773,-5.327207565,5.695275207,67.37922671,198.2454834,213.7040824,3335.267151,14439.19828,-28.50072656
-131.3666697,53.3833344,-3.516800165,6.069019311,66.61721769,192.0442902,207.0193384,3362.238288,16044.04332,-29.4008031
-131.3666697,53.50000107,-11.93310738,6.593552035,67.20340304,184.2472184,198.614274,3398.726946,18468.34888,-24
-131.3666697,53.61666774,-13.09877014,6.975094987,60.83553481,179.1371233,193.1057088,3424.364179,20357.96178,-22.10043594
-131.3666697,53.73333441,5.992190361,7.119149557,60.45294014,177.315459,191.1419964,3433.860707,21099.036,-17.49969488
-131.3666697,53.85000108,-12.58759594,7.263204126,60.07034547,175.548262,189.2369986,3443.261631,21855.25897,-24.50025848
-131.3666697,53.96666775,-7.928880692,7.407258695,59.68775079,173.8328709,187.3878463,3452.569782,22626.6307,-24.5991913
-131.250003,37.98333409,-19.93927383,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4909
-131.250003,38.10000076,-22.62366867,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4911.500183
-131.250003,38.21666743,-28.47853851,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4904.402575
-131.250003,38.3333341,-33.24720764,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4905.101597
-131.250003,38.45000077,-32.53299332,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4850.501809
-131.250003,38.56666744,-13.91582203,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4369.892566
-131.250003,38.68333411,-13.05460358,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4414.103556
-131.250003,38.80000078,-24.50819778,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4492.600871
-131.250003,38.91666744,-26.90497017,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4540.703216
-131.250003,39.03333411,-27.45310593,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4547.404023
-131.250003,39.15000078,-26.63200188,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4533.087077
-131.250003,39.26666745,-17.51347351,33.87978891,26.28722144,81.28123825,87.61930988,4537.222163,421561.6353,-4019.599259
-131.250003,39.38333412,-32.35499954,32.81851959,21.37271643,82.58499858,89.02473361,4505.06076,395725.1583,-4564.701553
-131.250003,39.50000079,-33.5620079,32.3320477,25.80319028,83.20397092,89.69197159,4490.144679,384156.8776,-4532.201964
-131.250003,39.61666746,-29.98925972,31.8455758,30.23366413,83.83707274,90.37444082,4475.115955,372761.3549,-4550.900615
-131.250003,39.73333413,-37.39984131,31.35910391,34.66413799,84.48484991,91.07272975,4459.971997,361538.5903,-4522.306016
-131.250003,39.8500008,-42.27720642,30.70667935,38.87350299,85.37765692,92.03515522,4439.476275,346758.5572,-4566.901915
-131.250003,39.96666747,-43.1072197,28.33299932,40.78953437,88.88211563,95.8128813,4363.006285,295606.9803,-4490.200659
-131.250003,40.08333413,-42.9944191,25.95931928,42.70556575,92.85686327,100.0975681,4283.260108,248568.484,-4137.598265
-131.250003,40.2000008,-32.31114197,23.58563925,44.62159713,97.41746703,105.0137943,4199.776694,205643.0682,-3907.304608
-131.250003,40.31666747,-2.932612658,20.24681039,42.15316056,105.143481,113.3422601,4074.875955,152225.6657,-3220.703292
-131.250003,40.43333414,-1.641515017,16.33762151,37.0936985,117.0486054,126.175711,3914.693831,100025.0249,-3715.404606
-131.250003,40.55000081,-5.692237854,12.42843263,32.03423644,134.1999882,144.6645082,3733.889378,58980.06724,-3826.094658
-131.250003,40.66666748,-2.795693636,8.519243753,26.97477438,162.091461,174.7308759,3521.571025,29090.79265,-3788.778351
-131.250003,40.78333415,3.937593699,8.022113962,36.06666151,167.0383708,180.0635311,3491.316781,26089.32403,-3536.601287
-131.250003,40.90000082,-2.445853233,8.0191893,39.27805088,167.0688281,180.0963634,3491.13606,26072.19992,-3607.896303
-131.250003,41.01666749,-2.934891224,8.032179699,37.60751462,166.9336737,179.95067,3491.938513,26148.30741,-3438.112647
-131.250003,41.13333416,-6.349466324,8.045170098,35.93697835,166.7988467,179.8053297,3492.740317,26224.5381,-3514.709595
-131.250003,41.25000082,-4.247394562,8.058160497,34.26644209,166.664346,179.660341,3493.541474,26300.89197,-3575.602851
-131.250003,41.36666749,-6.593048096,8.071150896,32.59590582,166.5301701,179.5157024,3494.341986,26377.36903,-3486.206632
-131.250003,41.48333416,-9.153296471,8.078752047,31.10345461,166.451809,179.431231,3494.810095,26422.17564,-3588.603298
-131.250003,41.60000083,-10.97037411,8.07120276,30.11164207,166.529635,179.5151256,3494.345181,26377.67461,-3611.199891
-131.250003,41.7166675,-2.437155962,8.063653474,29.11982953,166.6075703,179.599138,3493.880048,26333.21518,-3389.376924
-131.250003,41.83333417,-10.85607815,8.056104187,28.12801699,166.6856151,179.6832685,3493.414698,26288.79736,-3530.306244
-131.250003,41.95000084,-8.080690384,7.987097693,31.90605061,167.4041271,180.457808,3489.150882,25884.71129,-3477.201218
-131.250003,42.06666751,-10.44275093,7.870993424,39.33945931,168.6342884,181.7838936,3481.935178,25212.67618,-3577.401105
-131.250003,42.18333418,-9.566150665,7.754889154,46.77286801,169.8919737,183.1396496,3474.666056,24550.48161,-3582.298579
-131.250003,42.30000085,-14.02956486,7.638784885,54.20627671,171.1782251,184.5261991,3467.342312,23898.1276,-3623.402673
-131.250003,42.41666751,-12.04142475,7.522680615,61.63968541,172.4941406,185.9447257,3459.962695,23255.61413,-3675.996981
-131.250003,42.53333418,-11.97050858,7.406576346,69.07309411,173.8408781,187.3964779,3452.525906,22622.9412,-3628.597151
-131.250003,42.65000085,-13.41139603,7.290472076,76.50650282,175.2196601,188.8827733,3445.030597,22000.10883,-3576.493578
-131.250003,42.76666752,-12.82077789,7.174367807,83.93991152,176.6317778,190.4050037,3437.475363,21387.117,-3595.002904
-131.250003,42.88333419,-18.03380013,7.058263537,91.37332022,178.0785965,191.9646411,3429.858744,20783.96572,-3583.103049
-131.250003,43.00000086,-21.68426704,6.942159268,98.80672892,179.5615611,193.5632429,3422.179218,20190.65498,-3556.100558
-131.250003,43.11666753,-22.85641861,6.826054998,106.2401376,181.0822022,195.2024591,3414.435201,19607.1848,-3654.00613
-131.250003,43.2333342,-15.97773552,6.721541817,112.5349364,182.4845944,196.7142057,3407.407776,19090.3804,-3508.099938
-131.250003,43.35000087,-12.64296436,6.689799552,111.6813389,182.9170154,197.1803456,3405.262639,18934.99759,-3497.602323
-131.250003,43.46666754,-8.93907547,6.658057287,110.8277415,183.352525,197.6498151,3403.112406,18780.3503,-3437.10128
-131.250003,43.5833342,-9.586423874,6.626315023,109.974144,183.7911603,198.1226538,3400.957041,18626.43853,-3470.699564
-131.250003,43.70000087,-11.72302055,6.594572758,109.1205465,184.2329588,198.5989024,3398.796508,18473.2623,-3500.399742
-131.250003,43.81666754,-11.54151058,6.562830493,108.2669491,184.6779586,199.0786021,3396.630769,18320.82159,-3521.101733
-131.250003,43.93333421,-17.33563614,6.531088228,107.4133516,185.1261987,199.5617946,3394.459786,18169.11641,-3491.903602
-131.250003,44.05000088,-20.34742928,6.499345963,106.5597542,185.5777186,200.0485226,3392.28352,18018.14675,-3558.399312
-131.250003,44.16666755,-24.34316635,6.467603698,105.7061567,186.0325584,200.5388295,3390.101934,17867.91262,-3569.701864
-131.250003,44.28333422,-29.94681168,6.435861434,104.8525593,186.490759,201.0327593,3387.914988,17718.41402,-3595.600871
-131.250003,44.40000089,-31.86041069,6.404119169,103.9989618,186.952362,201.5303568,3385.722642,17569.65095,-3521.705206
-131.250003,44.51666756,-28.10653877,6.372376904,103.1453644,187.4174098,202.0316676,3383.524856,17421.6234,-3528.997436
-131.250003,44.63333423,-21.99575424,6.214933035,104.4172202,189.7764997,204.5747124,3372.54186,16698.26831,-3354.808933
-131.250003,44.75000089,-19.68860435,5.777599654,110.4216494,196.8280258,212.1760957,3341.282329,14783.94008,-3218.004438
-131.250003,44.86666756,-15.8863039,5.340266273,116.4260787,204.7289235,220.6930822,3308.815565,13009.23201,-3211.701687
-131.250003,44.98333423,-7.98922348,4.902932892,122.4305079,213.6646543,230.3255949,3274.989858,11374.14409,-3112.699014
-131.250003,45.1000009,-1.415459633,4.465599511,128.4349372,223.8828224,241.3405457,3239.61878,9878.676331,-2832.607189
-131.250003,45.21666757,2.221698999,4.029748193,134.4453476,235.6794437,254.0570328,3202.598145,8527.187733,-2759.929329
-131.250003,45.33333424,1.499236584,4.185362896,142.8427504,231.2565802,249.2892874,3216.035582,8993.800839,-2930.084177
-131.250003,45.45000091,3.035705805,4.340977599,151.2401532,227.0737262,244.7802668,3229.225449,9478.091578,-2794.495268
-131.250003,45.56666758,5.237493515,4.496592302,159.6375559,223.1099314,240.5073869,3242.180946,9980.05995,-2838.491646
-131.250003,45.68333425,2.786304474,4.652207005,168.0349587,219.3467195,236.4507308,3254.91414,10499.70596,-2769.90691
-131.250003,45.80000092,3.360544443,4.807821708,176.4323615,215.7677247,232.5926566,3267.436095,11037.02959,-2704.192964
-131.250003,45.91666758,5.773626328,4.96343641,184.8297642,212.3583919,228.917474,3279.756988,11592.03087,-2275.318443
-131.250003,46.03333425,4.983159065,5.081768229,178.4504887,209.8713867,226.2365395,3288.997217,12025.89444,-2183.68113
-131.250003,46.15000092,-7.829327583,5.171996715,160.932754,208.0326679,224.2544429,3295.970852,12363.58576,-2955.294873
-131.250003,46.26666759,-4.750478745,5.262225202,143.4150193,206.2414455,222.3235461,3302.883919,12707.22014,-2817.698437
-131.250003,46.38333426,-7.443769455,5.363908432,123.6751722,204.2772399,220.2061776,3310.603962,13101.60249,-2687.201917
-131.250003,46.50000093,-9.092090607,5.477522258,101.6209018,202.1475972,217.9104716,3319.143746,13551.18628,-2626.72726
-131.250003,46.6166676,17.76638603,5.591136084,79.56663146,200.0832014,215.6851003,3327.595415,14010.19299,-2406.480707
-131.250003,46.73333427,33.08501434,5.704749911,57.51236109,198.0807875,213.526544,3335.96164,14478.62261,-1745.604982
-131.250003,46.85000094,-21.16495132,5.818363737,35.45809072,196.1373147,211.431525,3344.244963,14956.47515,-2973.401519
-131.250003,46.96666761,-19.57962608,5.931977563,13.40382035,194.2499471,209.396986,3352.4478,15443.7506,-3041.37049
-131.250003,47.08333427,-17.54444885,5.890860279,23.94901137,194.9266854,210.1264943,3349.488307,15266.31571,-2900.3036
-131.250003,47.20000094,-19.13101387,5.852645522,36.6344378,195.5620353,210.811387,3346.728455,15102.51275,-3030.897358
-131.250003,47.31666761,-13.21599483,5.843216345,42.76385847,195.7197606,210.9814112,3346.046099,15062.2597,-2911.512886
-131.250003,47.43333428,9.387085915,5.818640973,58.9689022,196.132642,211.4264879,3344.265076,14957.65271,-2544.739662
-131.250003,47.55000095,-6.883625984,5.794065601,75.17394593,196.5481475,211.8743934,3342.480288,14853.48661,-2859.200414
-131.250003,47.66666762,-2.683888674,5.775230759,87.93096207,196.8683893,212.2196066,3341.109843,14773.95096,-2867.203432
-131.250003,47.78333429,-8.590651512,5.7781835,87.60134848,196.8180815,212.1653759,3341.324835,14786.40266,-2912.693946
-131.250003,47.90000096,-8.482561111,5.781136241,87.27173489,196.7678122,212.1111868,3341.539773,14798.86073,-2930.701476
-131.250003,48.01666763,-9.530122757,5.784088983,86.9421213,196.7175814,212.0570392,3341.754656,14811.32516,-2925.198908
-131.250003,48.1333343,-8.088069916,5.787041724,86.61250771,196.6673891,212.002933,3341.969484,14823.79595,-2940.606712
-131.250003,48.25000096,-10.97793484,5.789994465,86.28289412,196.6172351,211.9488682,3342.184257,14836.27311,-3073.303371
-131.250003,48.36666763,1.246298909,5.840360814,76.66266279,195.7676014,211.0329825,3345.839346,15050.08227,-2928.69885
-131.250003,48.4833343,1.328587174,5.670794534,85.88339173,198.6729328,214.1648632,3333.470054,14337.63739,-3073.702274
-131.250003,48.60000097,-9.586928368,5.394173802,69.61157726,203.7033594,219.5875476,3312.887625,13220.44552,-2686.828566
-131.250003,48.71666764,-16.31611061,5.153866847,111.1381825,208.3982472,224.6485289,3294.574533,12295.25537,-3123.208461
-131.250003,48.83333431,-14.03711319,4.948846316,208.8280336,212.6711969,229.2546707,3278.610091,11539.24415,-2757.046467
-131.250003,48.95000098,-19.90364075,4.782595841,267.8096473,216.3360113,233.2052564,3265.42014,10948.72639,-3067.73418
-131.250003,49.06666765,-25.41755676,4.673559266,269.6685863,218.8450772,235.9099719,3256.644573,10572.38702,-3179.977997
-131.250003,49.18333432,-10.84411144,4.564522691,271.5275252,221.4435187,238.7110323,3247.766026,10204.7266,-3116.673908
-131.250003,49.30000099,7.964882851,4.455486117,273.3864641,224.1367713,241.6142968,3238.780786,9845.745136,-2481.8785
-131.250003,49.41666765,-9.040994644,4.346449542,275.2454031,226.9307444,244.6261357,3229.684911,9495.442622,-2864.897023
-131.250003,49.53333432,-10.16661549,4.237412968,277.104342,229.8318767,247.7534897,3220.474211,9153.81906,-2954.101584
-131.250003,49.65000099,-12.67255878,4.128376393,278.9632809,232.8471979,251.0039368,3211.144225,8820.874449,-2861.003325
-131.250003,49.76666766,-13.3638649,4.019339818,280.8222198,235.984401,254.3857697,3201.690194,8496.60879,-2921.804543
-131.250003,49.88333433,-11.62279129,3.910303244,282.6811588,239.2519245,257.9080851,3192.107035,8181.022082,-2898.898897
-131.250003,50.000001,-4.787752151,3.801266669,284.5400977,242.6590484,261.5808865,3182.389307,7874.114325,-2916.76338
-131.250003,50.11666767,-16.42804527,3.692230094,286.3990366,246.2160049,265.4152039,3172.531179,7575.88552,-3016.799705
-131.250003,50.23333434,-15.51790524,3.58319352,288.2579755,249.9341077,269.4232335,3162.526381,7286.335667,-2916.792452
-131.250003,50.35000101,-13.29747677,3.474156945,290.1169145,253.8259043,273.6185009,3152.368167,7005.464765,-2909.300436
-131.250003,50.46666768,-18.42264748,3.421998178,198.1297857,255.7530208,275.6958883,3147.452529,6874.176108,-2908.998549
-131.250003,50.58333434,-14.06411743,3.288098679,48.45786925,260.9085058,281.2533829,3134.659033,6546.231417,-2894.798738
-131.250003,50.70000101,12.64186954,2.842208054,48.22516683,280.6291146,302.5117467,3090.059731,5548.523516,-2375.939847
-131.250003,50.81666768,-11.71697617,2.46735178,91.77503447,301.1931722,324.6793289,3049.77322,4822.056054,-2653.40446
-131.250003,50.93333435,-16.0677948,2.092495506,135.3249021,327.0607227,352.5639548,3006.291121,4198.166166,-2766.896876
-131.250003,51.05000102,-19.04173088,1.907748766,156.4455419,342.5311466,369.2407169,2983.424476,3928.419454,-2573.805009
-131.250003,51.16666769,-24.85865021,1.883371261,158.6457306,344.7408034,371.6226762,2980.32591,3894.686867,-2484.89742
-131.250003,51.28333436,-32.98574448,1.858993757,160.8459194,346.9937827,374.0513362,2977.207225,3861.388092,-2637.102557
-131.250003,51.40000103,-20.95675087,1.834616252,163.0461082,349.2915189,376.5282431,2974.068023,3828.523129,-2380.492
-131.250003,51.5166677,-7.321101189,1.810238748,165.246297,351.6355138,379.0550158,2970.907896,3796.091978,-2383.316518
-131.250003,51.63333437,-21.33937836,1.984210654,147.9719911,335.8665633,362.0564489,2993.017043,4037.03855,-2021.89789
-131.250003,51.75000103,-45.89249039,2.338517419,112.9919091,309.3786602,333.5030972,3035.227413,4596.062258,-1987.89739
-131.250003,51.8666677,-71.44812012,2.628216225,95.81535206,291.8301195,314.5861729,3067.412097,5121.244992,-1762.194792
-131.250003,51.98333437,-1.3944875,2.869460423,91.99205881,279.2933141,301.0717844,3092.881862,5605.338138,-450.9074361
-131.250003,52.10000104,75.06450653,3.11070462,88.16876556,268.2447753,289.1617131,3117.301641,6131.916381,-78.30038712
-131.250003,52.21666771,93.38337708,3.306789503,74.27751159,260.1700999,280.4573983,3136.460301,6591.222739,44.09940184
-131.250003,52.33333438,64.81008148,3.584274444,64.20206509,249.8964181,269.3826049,3162.626304,7289.1635,-45.7010992
-131.250003,52.45000105,41.87458801,4.042697839,69.02934709,235.3016745,253.6498062,3203.726144,8565.343125,-11.49456088
-131.250003,52.56666772,23.80373001,4.485891306,73.2471867,223.3758848,240.7940786,3241.297299,9944.975596,-135.2989836
-131.250003,52.68333439,2.035385847,4.725947965,69.33628335,217.6287117,234.5987579,3260.873594,10752.12322,-77.804604
-131.250003,52.80000106,4.581291199,4.933316948,67.03600738,213.005663,229.6152174,3277.387501,11483.22988,-40.0003696
-131.250003,52.91666772,14.08536816,5.0688576,68.27494546,210.1384931,226.5244741,3287.994325,11978.06084,-47.3067876
-131.250003,53.03333439,-2.401703119,5.204398252,69.51388354,207.3840721,223.5552714,3298.460259,12486.30282,-27.09967376
-131.250003,53.15000106,0.599203706,5.339938904,70.75282161,204.735199,220.699847,3308.790774,13007.95584,-28.40010992
-131.250003,53.26666773,5.033619881,5.466437179,75.64405575,202.3524552,218.1313039,3318.314459,13506.90643,-30.1001452
-131.250003,53.3833344,-8.010812759,5.730068219,80.42440644,197.642693,213.0542882,3337.814632,14584.29385,-22.3004356
-131.250003,53.50000107,-35.22576904,6.254444317,81.35700834,189.1761113,203.9275074,3375.311047,16878.09691,-24.7005472
-131.250003,53.61666774,-18.09781456,6.653477908,69.63833221,183.4156121,197.7178214,3402.801774,18758.10042,-21.80017824
-131.250003,53.73333441,-13.93116093,6.857225957,62.33450121,180.6701598,194.7582869,3416.520692,19762.86495,-37.40062856
-131.250003,53.85000108,-11.27368736,7.001280526,61.95190654,178.8018135,192.7442525,3426.097654,20491.54409,-35.10019464
-131.250003,53.96666775,-4.107551575,7.145335095,61.56931187,176.9902565,190.7914355,3435.576586,21235.37197,-26.39959576
-131.1333364,37.98333409,-21.9384861,30.501097,24,85.66490336,92.34480029,4432.972939,342165.6751,-4919
-131.1333364,38.10000076,-23.48582458,30.501097,24,85.66490336,92.34480029,4432.972939,342165.6751,-4923.501709
-131.1333364,38.21666743,-26.51011467,30.501097,24,85.66490336,92.34480029,4432.972939,342165.6751,-4902.999014
-131.1333364,38.3333341,-33.34292603,30.501097,24,85.66490336,92.34480029,4432.972939,342165.6751,-4903.498673
-131.1333364,38.45000077,-32.43496323,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4898.496229
-131.1333364,38.56666744,-17.72104073,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4583.987712
-131.1333364,38.68333411,-16.74907875,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4466.485608
-131.1333364,38.80000078,-25.49458313,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4572.001698
-131.1333364,38.91666744,-18.30927849,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-4415.528203
-131.1333364,39.03333411,-0.498760253,33.939312,19,81.20993106,87.54244237,4539.010966,423035.0681,-3734.619795
-131.1333364,39.15000078,-18.38742447,33.94315869,26.01211681,81.20532928,87.53748175,4539.126514,423130.378,-4046.539649
-131.1333364,39.26666745,-28.3484478,33.336386,24.70226882,81.94102664,88.33054662,4520.818469,408229.8405,-4578.998869
-131.1333364,39.38333412,-31.85643768,32.46471798,22.87027601,83.03378625,89.50851642,4494.223646,387294.6383,-4554.498923
-131.1333364,39.50000079,-31.05692673,31.97824608,27.30074986,83.66298177,90.18677475,4479.225895,375852.0012,-4558.000491
-131.1333364,39.61666746,-33.60998535,31.49177419,31.73122372,84.30670088,90.88068918,4464.113626,364582.1221,-4482.48256
-131.1333364,39.73333413,-35.50722885,31.00530229,36.16169757,84.96551106,91.59087144,4448.884176,353485.0011,-4543.508834
-131.1333364,39.8500008,-44.21959305,30.5188304,40.59217142,85.64001134,92.31796727,4433.534774,342560.6382,-4611.500145
-131.1333364,39.96666747,-45.16904449,29.1889465,43.89891605,87.56921341,94.39760283,4390.937848,313578.0283,-4386.495905
-131.1333364,40.08333413,-41.29077911,26.81526647,45.81494743,91.36284197,98.48704738,4312.421072,265056.3583,-4171.000546
-131.1333364,40.2000008,-36.9641037,23.51738451,43.53252401,97.55873244,105.1660751,4197.31541,204469.5916,-3903.984333
-131.1333364,40.31666747,-3.399465561,19.60819563,38.47306196,106.8419592,115.1731806,4049.83998,142935.6876,-3000.00111
-131.1333364,40.43333414,1.101021647,15.69900675,33.4135999,119.4055658,128.7164602,3886.769025,92557.46678,-3677.486168
