long,lat,bathy
-127.4895833,45.14791667,-2872
-127.4854167,45.14791667,-2872
-127.48125,45.14791667,-2872
-127.4770833,45.14791667,-2872
-127.4729167,45.14791667,-2873
-127.46875,45.14791667,-2875
-127.4645833,45.14791667,-2883
-127.4604167,45.14791667,-2896
-127.45625,45.14791667,-2947
-127.4520833,45.14791667,-2992
-127.4479167,45.14791667,-2996
-127.44375,45.14791667,-2999
-127.4395833,45.14791667,-2992
-127.4354167,45.14791667,-2984
-127.43125,45.14791667,-2968
-127.4270833,45.14791667,-2954
-127.4229167,45.14791667,-2957
-127.41875,45.14791667,-2962
-127.4145833,45.14791667,-2978
-127.4104167,45.14791667,-2990
-127.40625,45.14791667,-2978
-127.4020833,45.14791667,-2965
-127.3979167,45.14791667,-2946
-127.39375,45.14791667,-2926
-127.3895833,45.14791667,-2901
-127.3854167,45.14791667,-2879
-127.38125,45.14791667,-2873
-127.3770833,45.14791667,-2867
-127.3729167,45.14791667,-2866
-127.36875,45.14791667,-2865
-127.3645833,45.14791667,-2865
-127.3604167,45.14791667,-2865
-127.35625,45.14791667,-2870
-127.3520833,45.14791667,-2875
-127.3479167,45.14791667,-2882
-127.34375,45.14791667,-2887
-127.3395833,45.14791667,-2883
-127.3354167,45.14791667,-2878
-127.33125,45.14791667,-2871
-127.3270833,45.14791667,-2866
-127.3229167,45.14791667,-2871
-127.31875,45.14791667,-2877
-127.3145833,45.14791667,-2883
-127.3104167,45.14791667,-2886
-127.30625,45.14791667,-2884
-127.3020833,45.14791667,-2881
-127.2979167,45.14791667,-2879
-127.29375,45.14791667,-2878
-127.2895833,45.14791667,-2877
-127.2854167,45.14791667,-2876
-127.28125,45.14791667,-2875
-127.2770833,45.14791667,-2874
-127.2729167,45.14791667,-2873
-127.26875,45.14791667,-2872
-127.2645833,45.14791667,-2872
-127.2604167,45.14791667,-2871
-127.25625,45.14791667,-2871
-127.2520833,45.14791667,-2870
-127.2479167,45.14791667,-2870
-127.24375,45.14791667,-2869
-127.2395833,45.14791667,-2869
-127.2354167,45.14791667,-2869
-127.23125,45.14791667,-2869
-127.2270833,45.14791667,-2869
-127.2229167,45.14791667,-2869
-127.21875,45.14791667,-2868
-127.2145833,45.14791667,-2868
-127.2104167,45.14791667,-2868
-127.20625,45.14791667,-2868
-127.2020833,45.14791667,-2869
-127.1979167,45.14791667,-2869
-127.19375,45.14791667,-2869
-127.1895833,45.14791667,-2869
-127.1854167,45.14791667,-2868
-127.18125,45.14791667,-2868
-127.1770833,45.14791667,-2868
-127.1729167,45.14791667,-2868
-127.16875,45.14791667,-2868
-127.1645833,45.14791667,-2868
-127.1604167,45.14791667,-2868
-127.15625,45.14791667,-2868
-127.1520833,45.14791667,-2868
-127.1479167,45.14791667,-2868
-127.14375,45.14791667,-2868
-127.1395833,45.14791667,-2867
-127.1354167,45.14791667,-2867
-127.13125,45.14791667,-2867
-127.1270833,45.14791667,-2867
-127.1229167,45.14791667,-2867
-127.11875,45.14791667,-2868
-127.1145833,45.14791667,-2868
-127.1104167,45.14791667,-2867
-127.10625,45.14791667,-2867
-127.1020833,45.14791667,-2867
-127.0979167,45.14791667,-2867
-127.09375,45.14791667,-2867
-127.0895833,45.14791667,-2866
-127.0854167,45.14791667,-2866
-127.08125,45.14791667,-2865
-127.0770833,45.14791667,-2865
-127.0729167,45.14791667,-2864
-127.06875,45.14791667,-2865
-127.0645833,45.14791667,-2865
-127.0604167,45.14791667,-2865
-127.05625,45.14791667,-2865
-127.0520833,45.14791667,-2865
-127.0479167,45.14791667,-2865
-127.04375,45.14791667,-2865
-127.0395833,45.14791667,-2864
-127.0354167,45.14791667,-2864
-127.03125,45.14791667,-2863
-127.0270833,45.14791667,-2863
-127.0229167,45.14791667,-2862
-127.01875,45.14791667,-2862
-127.0145833,45.14791667,-2861
-127.0104167,45.14791667,-2861
-127.00625,45.14791667,-2861
-127.0020833,45.14791667,-2861
-127.4979167,45.15208333,-2867
-127.49375,45.15208333,-2870
-127.4895833,45.15208333,-2870
-127.4854167,45.15208333,-2871
-127.48125,45.15208333,-2872
-127.4770833,45.15208333,-2874
-127.4729167,45.15208333,-2875
-127.46875,45.15208333,-2878
-127.4645833,45.15208333,-2893
-127.4604167,45.15208333,-2912
-127.45625,45.15208333,-2958
-127.4520833,45.15208333,-2998
-127.4479167,45.15208333,-2998
-127.44375,45.15208333,-2996
-127.4395833,45.15208333,-2980
-127.4354167,45.15208333,-2964
-127.43125,45.15208333,-2952
-127.4270833,45.15208333,-2943
-127.4229167,45.15208333,-2947
-127.41875,45.15208333,-2954
-127.4145833,45.15208333,-2975
-127.4104167,45.15208333,-2992
-127.40625,45.15208333,-2984
-127.4020833,45.15208333,-2974
-127.3979167,45.15208333,-2951
-127.39375,45.15208333,-2926
-127.3895833,45.15208333,-2900
-127.3854167,45.15208333,-2877
-127.38125,45.15208333,-2871
-127.3770833,45.15208333,-2866
-127.3729167,45.15208333,-2865
-127.36875,45.15208333,-2865
-127.3645833,45.15208333,-2864
-127.3604167,45.15208333,-2864
-127.35625,45.15208333,-2864
-127.3520833,45.15208333,-2864
-127.3479167,45.15208333,-2870
-127.34375,45.15208333,-2875
-127.3395833,45.15208333,-2878
-127.3354167,45.15208333,-2880
-127.33125,45.15208333,-2875
-127.3270833,45.15208333,-2873
-127.3229167,45.15208333,-2881
-127.31875,45.15208333,-2887
-127.3145833,45.15208333,-2885
-127.3104167,45.15208333,-2884
-127.30625,45.15208333,-2883
-127.3020833,45.15208333,-2882
-127.2979167,45.15208333,-2880
-127.29375,45.15208333,-2879
-127.2895833,45.15208333,-2878
-127.2854167,45.15208333,-2877
-127.28125,45.15208333,-2876
-127.2770833,45.15208333,-2875
-127.2729167,45.15208333,-2873
-127.26875,45.15208333,-2872
-127.2645833,45.15208333,-2871
-127.2604167,45.15208333,-2871
-127.25625,45.15208333,-2870
-127.2520833,45.15208333,-2870
-127.2479167,45.15208333,-2870
-127.24375,45.15208333,-2869
-127.2395833,45.15208333,-2869
-127.2354167,45.15208333,-2869
-127.23125,45.15208333,-2869
-127.2270833,45.15208333,-2869
-127.2229167,45.15208333,-2869
-127.21875,45.15208333,-2869
-127.2145833,45.15208333,-2869
-127.2104167,45.15208333,-2869
-127.20625,45.15208333,-2869
-127.2020833,45.15208333,-2869
-127.1979167,45.15208333,-2869
-127.19375,45.15208333,-2869
-127.1895833,45.15208333,-2869
-127.1854167,45.15208333,-2869
-127.18125,45.15208333,-2869
-127.1770833,45.15208333,-2869
-127.1729167,45.15208333,-2869
-127.16875,45.15208333,-2869
-127.1645833,45.15208333,-2869
-127.1604167,45.15208333,-2869
-127.15625,45.15208333,-2869
-127.1520833,45.15208333,-2869
-127.1479167,45.15208333,-2869
-127.14375,45.15208333,-2869
-127.1395833,45.15208333,-2868
-127.1354167,45.15208333,-2868
-127.13125,45.15208333,-2868
-127.1270833,45.15208333,-2868
-127.1229167,45.15208333,-2869
-127.11875,45.15208333,-2869
-127.1145833,45.15208333,-2868
-127.1104167,45.15208333,-2868
-127.10625,45.15208333,-2868
-127.1020833,45.15208333,-2868
-127.0979167,45.15208333,-2867
-127.09375,45.15208333,-2867
-127.0895833,45.15208333,-2866
-127.0854167,45.15208333,-2865
-127.08125,45.15208333,-2865
-127.0770833,45.15208333,-2865
-127.0729167,45.15208333,-2865
-127.06875,45.15208333,-2866
-127.0645833,45.15208333,-2866
-127.0604167,45.15208333,-2866
-127.05625,45.15208333,-2865
-127.0520833,45.15208333,-2865
-127.0479167,45.15208333,-2865
-127.04375,45.15208333,-2865
-127.0395833,45.15208333,-2864
-127.0354167,45.15208333,-2864
-127.03125,45.15208333,-2864
-127.0270833,45.15208333,-2863
-127.0229167,45.15208333,-2863
-127.01875,45.15208333,-2863
-127.0145833,45.15208333,-2862
-127.0104167,45.15208333,-2861
-127.00625,45.15208333,-2861
-127.0020833,45.15208333,-2861
-127.4979167,45.15625,-2867
-127.49375,45.15625,-2869
-127.4895833,45.15625,-2870
-127.4854167,45.15625,-2872
-127.48125,45.15625,-2873
-127.4770833,45.15625,-2875
-127.4729167,45.15625,-2877
-127.46875,45.15625,-2882
-127.4645833,45.15625,-2908
-127.4604167,45.15625,-2935
-127.45625,45.15625,-2966
-127.4520833,45.15625,-2992
-127.4479167,45.15625,-2991
-127.44375,45.15625,-2987
-127.4395833,45.15625,-2969
-127.4354167,45.15625,-2952
-127.43125,45.15625,-2945
-127.4270833,45.15625,-2940
-127.4229167,45.15625,-2947
-127.41875,45.15625,-2956
-127.4145833,45.15625,-2976
-127.4104167,45.15625,-2993
-127.40625,45.15625,-2991
-127.4020833,45.15625,-2984
-127.3979167,45.15625,-2957
-127.39375,45.15625,-2930
-127.3895833,45.15625,-2902
-127.3854167,45.15625,-2878
-127.38125,45.15625,-2873
-127.3770833,45.15625,-2869
-127.3729167,45.15625,-2866
-127.36875,45.15625,-2864
-127.3645833,45.15625,-2864
-127.3604167,45.15625,-2863
-127.35625,45.15625,-2864
-127.3520833,45.15625,-2865
-127.3479167,45.15625,-2867
-127.34375,45.15625,-2870
-127.3395833,45.15625,-2871
-127.3354167,45.15625,-2873
-127.33125,45.15625,-2877
-127.3270833,45.15625,-2881
-127.3229167,45.15625,-2883
-127.31875,45.15625,-2884
-127.3145833,45.15625,-2883
-127.3104167,45.15625,-2881
-127.30625,45.15625,-2880
-127.3020833,45.15625,-2880
-127.2979167,45.15625,-2878
-127.29375,45.15625,-2877
-127.2895833,45.15625,-2877
-127.2854167,45.15625,-2876
-127.28125,45.15625,-2875
-127.2770833,45.15625,-2874
-127.2729167,45.15625,-2873
-127.26875,45.15625,-2871
-127.2645833,45.15625,-2871
-127.2604167,45.15625,-2870
-127.25625,45.15625,-2870
-127.2520833,45.15625,-2870
-127.2479167,45.15625,-2870
-127.24375,45.15625,-2869
-127.2395833,45.15625,-2869
-127.2354167,45.15625,-2869
-127.23125,45.15625,-2869
-127.2270833,45.15625,-2870
-127.2229167,45.15625,-2870
-127.21875,45.15625,-2870
-127.2145833,45.15625,-2870
-127.2104167,45.15625,-2870
-127.20625,45.15625,-2870
-127.2020833,45.15625,-2870
-127.1979167,45.15625,-2870
-127.19375,45.15625,-2870
-127.1895833,45.15625,-2870
-127.1854167,45.15625,-2870
-127.18125,45.15625,-2870
-127.1770833,45.15625,-2870
-127.1729167,45.15625,-2870
-127.16875,45.15625,-2869
-127.1645833,45.15625,-2869
-127.1604167,45.15625,-2870
-127.15625,45.15625,-2870
-127.1520833,45.15625,-2870
-127.1479167,45.15625,-2870
-127.14375,45.15625,-2869
-127.1395833,45.15625,-2868
-127.1354167,45.15625,-2868
-127.13125,45.15625,-2869
-127.1270833,45.15625,-2869
-127.1229167,45.15625,-2869
-127.11875,45.15625,-2869
-127.1145833,45.15625,-2869
-127.1104167,45.15625,-2868
-127.10625,45.15625,-2868
-127.1020833,45.15625,-2867
-127.0979167,45.15625,-2867
-127.09375,45.15625,-2867
-127.0895833,45.15625,-2866
-127.0854167,45.15625,-2866
-127.08125,45.15625,-2866
-127.0770833,45.15625,-2867
-127.0729167,45.15625,-2867
-127.06875,45.15625,-2868
-127.0645833,45.15625,-2868
-127.0604167,45.15625,-2867
-127.05625,45.15625,-2866
-127.0520833,45.15625,-2865
-127.0479167,45.15625,-2866
-127.04375,45.15625,-2865
-127.0395833,45.15625,-2865
-127.0354167,45.15625,-2864
-127.03125,45.15625,-2864
-127.0270833,45.15625,-2864
-127.0229167,45.15625,-2864
-127.01875,45.15625,-2864
-127.0145833,45.15625,-2863
-127.0104167,45.15625,-2862
-127.00625,45.15625,-2862
-127.0020833,45.15625,-2861
-127.4979167,45.16041667,-2869
-127.49375,45.16041667,-2871
-127.4895833,45.16041667,-2872
-127.4854167,45.16041667,-2873
-127.48125,45.16041667,-2874
-127.4770833,45.16041667,-2876
-127.4729167,45.16041667,-2879
-127.46875,45.16041667,-2885
-127.4645833,45.16041667,-2914
-127.4604167,45.16041667,-2942
-127.45625,45.16041667,-2965
-127.4520833,45.16041667,-2985
-127.4479167,45.16041667,-2980
-127.44375,45.16041667,-2973
-127.4395833,45.16041667,-2958
-127.4354167,45.16041667,-2945
-127.43125,45.16041667,-2938
-127.4270833,45.16041667,-2934
-127.4229167,45.16041667,-2943
-127.41875,45.16041667,-2953
-127.4145833,45.16041667,-2971
-127.4104167,45.16041667,-2986
-127.40625,45.16041667,-2990
-127.4020833,45.16041667,-2990
-127.3979167,45.16041667,-2964
-127.39375,45.16041667,-2937
-127.3895833,45.16041667,-2902
-127.3854167,45.16041667,-2873
-127.38125,45.16041667,-2870
-127.3770833,45.16041667,-2868
-127.3729167,45.16041667,-2868
-127.36875,45.16041667,-2868
-127.3645833,45.16041667,-2867
-127.3604167,45.16041667,-2867
-127.35625,45.16041667,-2868
-127.3520833,45.16041667,-2870
-127.3479167,45.16041667,-2871
-127.34375,45.16041667,-2872
-127.3395833,45.16041667,-2871
-127.3354167,45.16041667,-2870
-127.33125,45.16041667,-2872
-127.3270833,45.16041667,-2874
-127.3229167,45.16041667,-2875
-127.31875,45.16041667,-2876
-127.3145833,45.16041667,-2876
-127.3104167,45.16041667,-2876
-127.30625,45.16041667,-2876
-127.3020833,45.16041667,-2875
-127.2979167,45.16041667,-2875
-127.29375,45.16041667,-2875
-127.2895833,45.16041667,-2874
-127.2854167,45.16041667,-2874
-127.28125,45.16041667,-2873
-127.2770833,45.16041667,-2873
-127.2729167,45.16041667,-2872
-127.26875,45.16041667,-2871
-127.2645833,45.16041667,-2870
-127.2604167,45.16041667,-2870
-127.25625,45.16041667,-2870
-127.2520833,45.16041667,-2870
-127.2479167,45.16041667,-2870
-127.24375,45.16041667,-2870
-127.2395833,45.16041667,-2870
-127.2354167,45.16041667,-2870
-127.23125,45.16041667,-2870
-127.2270833,45.16041667,-2870
-127.2229167,45.16041667,-2870
-127.21875,45.16041667,-2870
-127.2145833,45.16041667,-2870
-127.2104167,45.16041667,-2870
-127.20625,45.16041667,-2870
-127.2020833,45.16041667,-2870
-127.1979167,45.16041667,-2870
-127.19375,45.16041667,-2870
-127.1895833,45.16041667,-2870
-127.1854167,45.16041667,-2870
-127.18125,45.16041667,-2870
-127.1770833,45.16041667,-2871
-127.1729167,45.16041667,-2871
-127.16875,45.16041667,-2871
-127.1645833,45.16041667,-2871
-127.1604167,45.16041667,-2870
-127.15625,45.16041667,-2871
-127.1520833,45.16041667,-2870
-127.1479167,45.16041667,-2869
-127.14375,45.16041667,-2869
-127.1395833,45.16041667,-2869
-127.1354167,45.16041667,-2869
-127.13125,45.16041667,-2869
-127.1270833,45.16041667,-2869
-127.1229167,45.16041667,-2869
-127.11875,45.16041667,-2869
-127.1145833,45.16041667,-2869
-127.1104167,45.16041667,-2868
-127.10625,45.16041667,-2868
-127.1020833,45.16041667,-2868
-127.0979167,45.16041667,-2869
-127.09375,45.16041667,-2869
-127.0895833,45.16041667,-2870
-127.0854167,45.16041667,-2870
-127.08125,45.16041667,-2869
-127.0770833,45.16041667,-2869
-127.0729167,45.16041667,-2869
-127.06875,45.16041667,-2869
-127.0645833,45.16041667,-2868
-127.0604167,45.16041667,-2868
-127.05625,45.16041667,-2867
-127.0520833,45.16041667,-2866
-127.0479167,45.16041667,-2866
-127.04375,45.16041667,-2865
-127.0395833,45.16041667,-2865
-127.0354167,45.16041667,-2865
-127.03125,45.16041667,-2864
-127.0270833,45.16041667,-2864
-127.0229167,45.16041667,-2864
-127.01875,45.16041667,-2864
-127.0145833,45.16041667,-2863
-127.0104167,45.16041667,-2863
-127.00625,45.16041667,-2862
-127.0020833,45.16041667,-2861
-127.4979167,45.16458333,-2870
-127.49375,45.16458333,-2872
-127.4895833,45.16458333,-2873
-127.4854167,45.16458333,-2874
-127.48125,45.16458333,-2875
-127.4770833,45.16458333,-2876
-127.4729167,45.16458333,-2881
-127.46875,45.16458333,-2888
-127.4645833,45.16458333,-2920
-127.4604167,45.16458333,-2950
-127.45625,45.16458333,-2969
-127.4520833,45.16458333,-2984
-127.4479167,45.16458333,-2975
-127.44375,45.16458333,-2965
-127.4395833,45.16458333,-2951
-127.4354167,45.16458333,-2938
-127.43125,45.16458333,-2930
-127.4270833,45.16458333,-2924
-127.4229167,45.16458333,-2934
-127.41875,45.16458333,-2944
-127.4145833,45.16458333,-2960
-127.4104167,45.16458333,-2974
-127.40625,45.16458333,-2983
-127.4020833,45.16458333,-2987
-127.3979167,45.16458333,-2967
-127.39375,45.16458333,-2943
-127.3895833,45.16458333,-2904
-127.3854167,45.16458333,-2871
-127.38125,45.16458333,-2869
-127.3770833,45.16458333,-2868
-127.3729167,45.16458333,-2871
-127.36875,45.16458333,-2872
-127.3645833,45.16458333,-2872
-127.3604167,45.16458333,-2871
-127.35625,45.16458333,-2871
-127.3520833,45.16458333,-2871
-127.3479167,45.16458333,-2871
-127.34375,45.16458333,-2871
-127.3395833,45.16458333,-2870
-127.3354167,45.16458333,-2870
-127.33125,45.16458333,-2871
-127.3270833,45.16458333,-2871
-127.3229167,45.16458333,-2872
-127.31875,45.16458333,-2872
-127.3145833,45.16458333,-2873
-127.3104167,45.16458333,-2873
-127.30625,45.16458333,-2873
-127.3020833,45.16458333,-2873
-127.2979167,45.16458333,-2873
-127.29375,45.16458333,-2872
-127.2895833,45.16458333,-2872
-127.2854167,45.16458333,-2872
-127.28125,45.16458333,-2872
-127.2770833,45.16458333,-2871
-127.2729167,45.16458333,-2871
-127.26875,45.16458333,-2871
-127.2645833,45.16458333,-2870
-127.2604167,45.16458333,-2870
-127.25625,45.16458333,-2869
-127.2520833,45.16458333,-2869
-127.2479167,45.16458333,-2870
-127.24375,45.16458333,-2870
-127.2395833,45.16458333,-2870
-127.2354167,45.16458333,-2870
-127.23125,45.16458333,-2870
-127.2270833,45.16458333,-2870
-127.2229167,45.16458333,-2870
-127.21875,45.16458333,-2870
-127.2145833,45.16458333,-2870
-127.2104167,45.16458333,-2871
-127.20625,45.16458333,-2871
-127.2020833,45.16458333,-2871
-127.1979167,45.16458333,-2871
-127.19375,45.16458333,-2871
-127.1895833,45.16458333,-2871
-127.1854167,45.16458333,-2871
-127.18125,45.16458333,-2871
-127.1770833,45.16458333,-2871
-127.1729167,45.16458333,-2872
-127.16875,45.16458333,-2872
-127.1645833,45.16458333,-2872
-127.1604167,45.16458333,-2871
-127.15625,45.16458333,-2870
-127.1520833,45.16458333,-2870
-127.1479167,45.16458333,-2870
-127.14375,45.16458333,-2870
-127.1395833,45.16458333,-2871
-127.1354167,45.16458333,-2871
-127.13125,45.16458333,-2870
-127.1270833,45.16458333,-2870
-127.1229167,45.16458333,-2869
-127.11875,45.16458333,-2869
-127.1145833,45.16458333,-2868
-127.1104167,45.16458333,-2869
-127.10625,45.16458333,-2870
-127.1020833,45.16458333,-2871
-127.0979167,45.16458333,-2873
-127.09375,45.16458333,-2873
-127.0895833,45.16458333,-2873
-127.0854167,45.16458333,-2872
-127.08125,45.16458333,-2871
-127.0770833,45.16458333,-2871
-127.0729167,45.16458333,-2870
-127.06875,45.16458333,-2869
-127.0645833,45.16458333,-2868
-127.0604167,45.16458333,-2868
-127.05625,45.16458333,-2868
-127.0520833,45.16458333,-2867
-127.0479167,45.16458333,-2866
-127.04375,45.16458333,-2866
-127.0395833,45.16458333,-2866
-127.0354167,45.16458333,-2865
-127.03125,45.16458333,-2864
-127.0270833,45.16458333,-2864
-127.0229167,45.16458333,-2864
-127.01875,45.16458333,-2864
-127.0145833,45.16458333,-2863
-127.0104167,45.16458333,-2863
-127.00625,45.16458333,-2862
-127.0020833,45.16458333,-2861
-127.4979167,45.16875,-2871
-127.49375,45.16875,-2873
-127.4895833,45.16875,-2874
-127.4854167,45.16875,-2875
-127.48125,45.16875,-2876
-127.4770833,45.16875,-2878
-127.4729167,45.16875,-2885
-127.46875,45.16875,-2896
-127.4645833,45.16875,-2939
-127.4604167,45.16875,-2977
-127.45625,45.16875,-2983
-127.4520833,45.16875,-2987
-127.4479167,45.16875,-2973
-127.44375,45.16875,-2959
-127.4395833,45.16875,-2943
-127.4354167,45.16875,-2928
-127.43125,45.16875,-2921
-127.4270833,45.16875,-2916
-127.4229167,45.16875,-2927
-127.41875,45.16875,-2939
-127.4145833,45.16875,-2953
-127.4104167,45.16875,-2967
-127.40625,45.16875,-2975
-127.4020833,45.16875,-2980
-127.3979167,45.16875,-2964
-127.39375,45.16875,-2945
-127.3895833,45.16875,-2912
-127.3854167,45.16875,-2884
-127.38125,45.16875,-2879
-127.3770833,45.16875,-2874
-127.3729167,45.16875,-2873
-127.36875,45.16875,-2871
-127.3645833,45.16875,-2871
-127.3604167,45.16875,-2871
-127.35625,45.16875,-2870
-127.3520833,45.16875,-2870
-127.3479167,45.16875,-2871
-127.34375,45.16875,-2871
-127.3395833,45.16875,-2871
-127.3354167,45.16875,-2871
-127.33125,45.16875,-2872
-127.3270833,45.16875,-2872
-127.3229167,45.16875,-2873
-127.31875,45.16875,-2873
-127.3145833,45.16875,-2873
-127.3104167,45.16875,-2873
-127.30625,45.16875,-2872
-127.3020833,45.16875,-2872
-127.2979167,45.16875,-2872
-127.29375,45.16875,-2871
-127.2895833,45.16875,-2871
-127.2854167,45.16875,-2871
-127.28125,45.16875,-2871
-127.2770833,45.16875,-2871
-127.2729167,45.16875,-2871
-127.26875,45.16875,-2870
-127.2645833,45.16875,-2870
-127.2604167,45.16875,-2870
-127.25625,45.16875,-2870
-127.2520833,45.16875,-2870
-127.2479167,45.16875,-2870
-127.24375,45.16875,-2870
-127.2395833,45.16875,-2870
-127.2354167,45.16875,-2870
-127.23125,45.16875,-2870
-127.2270833,45.16875,-2870
-127.2229167,45.16875,-2870
-127.21875,45.16875,-2871
-127.2145833,45.16875,-2871
-127.2104167,45.16875,-2872
-127.20625,45.16875,-2872
-127.2020833,45.16875,-2872
-127.1979167,45.16875,-2871
-127.19375,45.16875,-2871
-127.1895833,45.16875,-2871
-127.1854167,45.16875,-2872
-127.18125,45.16875,-2872
-127.1770833,45.16875,-2872
-127.1729167,45.16875,-2872
-127.16875,45.16875,-2872
-127.1645833,45.16875,-2872
-127.1604167,45.16875,-2872
-127.15625,45.16875,-2871
-127.1520833,45.16875,-2871
-127.1479167,45.16875,-2872
-127.14375,45.16875,-2872
-127.1395833,45.16875,-2871
-127.1354167,45.16875,-2871
-127.13125,45.16875,-2870
-127.1270833,45.16875,-2870
-127.1229167,45.16875,-2870
-127.11875,45.16875,-2870
-127.1145833,45.16875,-2871
-127.1104167,45.16875,-2873
-127.10625,45.16875,-2874
-127.1020833,45.16875,-2874
-127.0979167,45.16875,-2875
-127.09375,45.16875,-2874
-127.0895833,45.16875,-2873
-127.0854167,45.16875,-2872
-127.08125,45.16875,-2871
-127.0770833,45.16875,-2871
-127.0729167,45.16875,-2870
-127.06875,45.16875,-2870
-127.0645833,45.16875,-2869
-127.0604167,45.16875,-2868
-127.05625,45.16875,-2868
-127.0520833,45.16875,-2867
-127.0479167,45.16875,-2866
-127.04375,45.16875,-2866
-127.0395833,45.16875,-2866
-127.0354167,45.16875,-2865
-127.03125,45.16875,-2865
-127.0270833,45.16875,-2864
-127.0229167,45.16875,-2864
-127.01875,45.16875,-2864
-127.0145833,45.16875,-2864
-127.0104167,45.16875,-2864
-127.00625,45.16875,-2863
-127.0020833,45.16875,-2861
-127.4979167,45.17291667,-2872
-127.49375,45.17291667,-2874
-127.4895833,45.17291667,-2875
-127.4854167,45.17291667,-2876
-127.48125,45.17291667,-2877
-127.4770833,45.17291667,-2880
-127.4729167,45.17291667,-2896
-127.46875,45.17291667,-2915
-127.4645833,45.17291667,-2953
-127.4604167,45.17291667,-2986
-127.45625,45.17291667,-2986
-127.4520833,45.17291667,-2983
-127.4479167,45.17291667,-2968
-127.44375,45.17291667,-2952
-127.4395833,45.17291667,-2934
-127.4354167,45.17291667,-2917
-127.43125,45.17291667,-2910
-127.4270833,45.17291667,-2906
-127.4229167,45.17291667,-2920
-127.41875,45.17291667,-2934
-127.4145833,45.17291667,-2952
-127.4104167,45.17291667,-2967
-127.40625,45.17291667,-2973
-127.4020833,45.17291667,-2976
-127.3979167,45.17291667,-2964
-127.39375,45.17291667,-2949
-127.3895833,45.17291667,-2921
-127.3854167,45.17291667,-2895
-127.38125,45.17291667,-2883
-127.3770833,45.17291667,-2873
-127.3729167,45.17291667,-2872
-127.36875,45.17291667,-2871
-127.3645833,45.17291667,-2871
-127.3604167,45.17291667,-2871
-127.35625,45.17291667,-2871
-127.3520833,45.17291667,-2871
-127.3479167,45.17291667,-2872
-127.34375,45.17291667,-2873
-127.3395833,45.17291667,-2873
-127.3354167,45.17291667,-2874
-127.33125,45.17291667,-2874
-127.3270833,45.17291667,-2874
-127.3229167,45.17291667,-2875
-127.31875,45.17291667,-2875
-127.3145833,45.17291667,-2874
-127.3104167,45.17291667,-2873
-127.30625,45.17291667,-2873
-127.3020833,45.17291667,-2872
-127.2979167,45.17291667,-2872
-127.29375,45.17291667,-2871
-127.2895833,45.17291667,-2871
-127.2854167,45.17291667,-2870
-127.28125,45.17291667,-2870
-127.2770833,45.17291667,-2870
-127.2729167,45.17291667,-2870
-127.26875,45.17291667,-2870
-127.2645833,45.17291667,-2870
-127.2604167,45.17291667,-2870
-127.25625,45.17291667,-2870
-127.2520833,45.17291667,-2870
-127.2479167,45.17291667,-2870
-127.24375,45.17291667,-2871
-127.2395833,45.17291667,-2871
-127.2354167,45.17291667,-2871
-127.23125,45.17291667,-2871
-127.2270833,45.17291667,-2871
-127.2229167,45.17291667,-2871
-127.21875,45.17291667,-2872
-127.2145833,45.17291667,-2872
-127.2104167,45.17291667,-2872
-127.20625,45.17291667,-2872
-127.2020833,45.17291667,-2872
-127.1979167,45.17291667,-2872
-127.19375,45.17291667,-2872
-127.1895833,45.17291667,-2872
-127.1854167,45.17291667,-2873
-127.18125,45.17291667,-2873
-127.1770833,45.17291667,-2873
-127.1729167,45.17291667,-2873
-127.16875,45.17291667,-2873
-127.1645833,45.17291667,-2873
-127.1604167,45.17291667,-2873
-127.15625,45.17291667,-2873
-127.1520833,45.17291667,-2873
-127.1479167,45.17291667,-2873
-127.14375,45.17291667,-2872
-127.1395833,45.17291667,-2871
-127.1354167,45.17291667,-2871
-127.13125,45.17291667,-2871
-127.1270833,45.17291667,-2872
-127.1229167,45.17291667,-2873
-127.11875,45.17291667,-2874
-127.1145833,45.17291667,-2876
-127.1104167,45.17291667,-2877
-127.10625,45.17291667,-2877
-127.1020833,45.17291667,-2876
-127.0979167,45.17291667,-2875
-127.09375,45.17291667,-2874
-127.0895833,45.17291667,-2873
-127.0854167,45.17291667,-2872
-127.08125,45.17291667,-2872
-127.0770833,45.17291667,-2871
-127.0729167,45.17291667,-2871
-127.06875,45.17291667,-2870
-127.0645833,45.17291667,-2869
-127.0604167,45.17291667,-2869
-127.05625,45.17291667,-2868
-127.0520833,45.17291667,-2867
-127.0479167,45.17291667,-2867
-127.04375,45.17291667,-2866
-127.0395833,45.17291667,-2866
-127.0354167,45.17291667,-2865
-127.03125,45.17291667,-2865
-127.0270833,45.17291667,-2865
-127.0229167,45.17291667,-2864
-127.01875,45.17291667,-2864
-127.0145833,45.17291667,-2864
-127.0104167,45.17291667,-2864
-127.00625,45.17291667,-2864
-127.0020833,45.17291667,-2864
-127.4979167,45.17708333,-2873
-127.49375,45.17708333,-2875
-127.4895833,45.17708333,-2876
-127.4854167,45.17708333,-2878
-127.48125,45.17708333,-2879
-127.4770833,45.17708333,-2883
-127.4729167,45.17708333,-2910
-127.46875,45.17708333,-2938
-127.4645833,45.17708333,-2963
-127.4604167,45.17708333,-2984
-127.45625,45.17708333,-2983
-127.4520833,45.17708333,-2980
-127.4479167,45.17708333,-2963
-127.44375,45.17708333,-2945
-127.4395833,45.17708333,-2927
