long,lat,FA,age,q_ihfc,q_ps,q_stein,ps_z,stein_z,bathy
-128.33333629999953,46.26666759199979,-4.474414825439453,2.518728251128451,119.87571573034191,298.1055092617431,321.3508991247861,3055.467560495872,4915.557081106894,-2801.3972774404665
-128.33333629999953,46.38333426099979,-5.491498947143555,2.385934298212168,106.63906181977524,306.2890133418713,330.1725287573722,3040.6264436105494,4677.829103515594,-2801.2981126403674
-128.33333629999953,46.500000929999786,-5.429618835449219,2.253140345295885,93.40240790920855,315.18572291606944,339.762977548476,3025.366245869247,4452.974116694022,-2804.0992920002222
-128.33333629999953,46.61666759899978,-8.27527141571045,2.1203463923796018,80.16575399864186,324.9056406546073,350.24082585270037,3009.6493236201745,4240.992120642175,-2756.998494560142
-128.33333629999953,46.73333426799978,-9.525394439697266,1.9875524394633186,66.92910008807517,335.5840886418343,361.75194777208657,2993.432035678934,4041.883115360055,-2758.1974368004144
-128.33333629999953,46.85000093699978,2.644766330718994,1.8796146076513454,97.10436552426154,345.08513605502253,371.99385888743774,2979.8466311617594,3889.527141753157,-2192.173042004092
-128.33333629999953,46.966667605999774,-8.264679908752441,1.8873424091344098,131.66052563567297,344.3779287154483,371.23150560184223,2980.8320342062966,3900.152399800806,-2718.9995491201094
-128.21666963099952,45.10000090199982,-9.322394371032717,3.45827143073436,115.36169752833067,254.40820895240694,274.24621200073284,3150.8749882004677,6965.269070351219,-2840.5015031677303
-128.21666963099952,45.21666757099982,-7.4395751953125,3.387599608938043,108.42200144359093,257.04823250364296,277.09209681514403,3144.190152125062,6788.678355324171,-2830.999356096114
-128.21666963099952,45.33333423999981,-7.793059349060059,3.3169277871417293,101.48230535885165,259.7721870091196,280.0284572724791,3137.4352154728053,6615.733629966219,-2819.4934717132
-128.21666963099952,45.45000090899981,-5.283980369567871,3.2462559653454077,94.54260927411153,262.5846160401592,283.06019123837405,3130.6079255407535,6446.434894277336,-2811.499933584001
-128.21666963099952,45.56666757799981,-4.378054618835449,3.1771175788145927,88.42206070895304,265.4263379624276,286.1235022689051,3123.8564766072304,6284.337780008635,-2824.9987088322305
-128.21666963099952,45.683334246999806,-4.886967658996582,3.117172613352759,87.21255614711252,267.96633288728555,288.86155851918005,3117.943075967126,6146.619262024311,-2835.99963843207
